Text,Label,Sentiment
"A Tory MP: ""You need to get control of which science you BELIEVE in""\n\nTranslated: ""Gov science is unlike real science, it contains belief, greed, stupidity + the possibility of losing votes (unacceptable). Hiding the truth and killing people is OK"".\n\n#DWP #COVID19 #HS2 #pollution https://t.co/sJ2G3VuhwP",0,negative
.@HS2ltd #HS2 Unforgivable destruction “Nothing’s forgotten. Nothing’s ever forgotten.” https://t.co/TteA84nhEd,0,negative
"#HS2’s costs and potential delays are running out of control, warn MPs\nhttps://t.co/e2x27jFEwd",0,negative
Taxpayers pay mounting #HS2 costs £106 BILLION AND COUNTING! 22 billion a snip to support taxpayers through the crisis #scrapHS2  @TheSun @grantshapps @TheMendozaWoman @Keir_Starmer @10DowningStreet @UKParliament @TaxJusticeUK @jonlis1 https://t.co/J5vv2sZe7j,0,negative
#hs2\n@Andrew4Pendle \n@grantshapps \n\nHow many times do you need to be told to stop this total disregard for people unfortunate enough to be on the route of this nightmare \nYOU ARE ACCOUNTABLE! https://t.co/SJEHsptkvH,0,negative
"Given massive pressure on national finances, the public won't trust the official cost of #HS2 https://t.co/H8trTFlZKY",0,negative
Hopefully we will see a last minute reprieve for this #internationaly important #wildlife #bird area....but as with #HS2.....the powers that be' will no doubt 'bulldoze' on regardless. Money money money again..an ecological disaster. No doubt some minister has a finger in the pie https://t.co/MNtS5wouSY,0,negative
"#BorisJohnson promised an extra 350 million a week for the NHS after #Brexit . Now is a critical time, the #NHS needs this money, don't waste it on destroying #woodland and natural habitat. Use this money sensibly. #HS2 #forest #DESTRUCTION",0,negative
"Cancelling wasteful projects such as #HS2 and Trident is an excellent idea to help salvage the public finances, but the taxes would be counterproductive. The crony capitalism of the mega rich is best tackled by deregulation and ending various forms of corporate welfare. https://t.co/LcCzc6lquG",0,negative
What Biggles does not get is #hs2 #vestedinterests are selfish and pocket cash from the #gravytrain then walk away whereas others have the interests of us all at heart and want public money spent for public benefit as our #vestedinterests https://t.co/61TMrIA5tH,0,negative
How many more times do uninformed “celebrities” with blue ticks have to say something that is a #lie before they get roundly called out on it by the media? #HS2 is #CAPEX #BORROWED and #STAGEGATED and #ANNUAL spending for which there IS NO POT OF £100 BILLION to switch to #NHS!!! https://t.co/d5nOmvyNOP,0,negative
If you wait 6 years for #HS2 to do something and then they announce they are going to do it in the middle of a pandemic because of you pushing for it to happen - that is not ok. Especially when it relates to elderly people receiving letters that they may need help to read from...,0,negative
Oh look somebody's woken up to the fact that the #HS2 white elephant has been producing excrement. https://t.co/ZLbh3iBqu0,0,negative
"The utter contempt of WM for the folk is breathtaking. Torys #herd plan &amp; delays has compounded the #covid19 costs. \nGovt doesn’t have any money, they need folk to go back to work so their taxes can fund WM’s addiction to #trident , #hs2 #Weapons #military #HoL #WMcorruption https://t.co/PrISVwYmyK",0,negative
See sinister old\nAndrew Adonis\n is upsetting people again. The man who invented #HS2 and introduced Tuition fees. What a legacy. Student debt and the biggest vanity project in living memory.,0,negative
Overkill indeed! Using masked aggressors in riot gear to enforce environmental vandalism! Shame on #HS2! We don't need #HS2 and can't afford it! #StopHS2 NOW to protect our irreplaceable ancient woodlands! https://t.co/NioatBzZ2r,0,negative
Britain's public finances are facing disaster. Ministers need to get a grip and start cutting wasteful spending. HS2 and third-rate universities are obvious candidates. https://t.co/rmYOcRAjpH #HS2,0,negative
Another stale one.\n\n#HS2 costs outweigh the benefits. No business could get a loan on a loss making business plan. What you are outlining is taxpayer subsidy. Fine but most people would rather subsidise the NHS. And if you want capex build hosiptals. https://t.co/5PGwu00UXU,0,negative
This is the reality of HS2 Ltd. Breaking the Law by destroying wildlife habitats during the breeding season and attacking peaceful protesters. Shame on you @HS2ltd #StopHS2 #HS2 https://t.co/pR6neIGn8C,0,negative
"HS2’s costs...potential delays running out of control, warn MPs.  I fear for a society which allows a such an absurd project.  Willfully reckless, stupid, destructive, brutal.  Building the future?  The opposite.  #HS2 https://t.co/3zhQumZM95",0,negative
What a load of As those affected know #HS2 state air quality monitoring and responsibility remains with LAs Ask the people of @WellsHouseRoad @EalingAntiHS2 @GullJane @PrimBoman for example how much is happening to protect them from dust and pollution cause by them #AirPollution https://t.co/bWDUx8ix6o,0,negative
"The #HS2 tree protesters are our conscience as a society. It’s OUR nature and WE need to stop this #ecocide in any way we can.\nI recall the phrase \nThere’s no justice, just us. https://t.co/5qmgxWFbDK",0,negative
"This is #CrimToryEngland where Private Companies run #PrivateThugs who pose as Police to assault Peaceful Demonstrators at a #HS2 fraud site - its their Democratic right to protest\n\nThis is Your Future!!! \n\nTens of £Billions being fraudulently hoovered by ""friends"" of Tory's https://t.co/DHHaeZ1MYk",0,negative
"And another #HS2 deer death Fencing off over 40,000 acres along hundreds of miles will kill 100s if not thousands of large mammals https://t.co/b1MeA4NmYL",0,negative
"#Trees truly are magnificent. Attacked by wind &amp; lightning, microbes, birds &amp; animals they often recover but their great forests can't survive the #human monkey onslaught especially from idiots like #Bolsonaro #HS2 #Trump #environment #forests #ClimateChange Leave them standing. https://t.co/2xqRz90UvH",0,negative
"Never mind saving £4Bn on a #Parliament upgrade, @BBCr4today, what about the huge £85bn waste on #HS2 ? And that will go over budget; scrap HS2 now, spend 1/10 of it on providing #FibreToTheDoorstep for whole of UK home working and use rest to offset #Coronavirus costs. #R4Today.",0,negative
"#HS2 also fail to mention none of the 40,000 acres being devegetated on phase 1 alone are included as no carbon sink losses are  https://t.co/HjCbAXTz9Z",0,negative
this would be laughable if they weren't squandering the £100bn needed for our looming debt! #COVID19 #HS2 https://t.co/IO5KAG6VPR,0,negative
What? Destruction I presume. Or environmental historians. #HS2 will keep academics happy for years but back in the real world will only leave a trail of destruction and a very large bill. It will suck the life out of the rest of the railway system and slowly suffocate it. https://t.co/14vn6YlRF5,0,negative
"FUCKING SCRAP IT #HS2 \n\nIt’s a waste of money\n\nMoney could be spent on improving existing transport systems, roads, train routes, stations. \n\nToo much environmental impact \n\nHomes lost \n\nYears of delays \n\nUncertainty of its actual usage \n\nBiggest waste of money so far #Tories https://t.co/GUcBlgBCb1",0,negative
"#HS2 was barely justifiable before #covid19,  now it's a totally unjustifiable waste of circa \n£90 billion #StopHS2 now @BorisJohnson",0,negative
There is no good news in this. Ancient woodland destruction continues for #HS2 . It is a madness. https://t.co/Hp4fahyvdR,0,negative
#hs2 have written off Sunk cost of #hs2 to deceive the taxpayer! \n\nOver to you @Keir_Starmer @AnnelieseDodds \n\n@EdConwaySky @PickardJE \n\nhttps://t.co/fMh5J4rjl8,0,negative
"The IMF really is clueless. Politicians will just waste vast sums on pointless vanity projects, destroying wealth and worsening public debt in the process - which is exactly what happened when Japan tried this method to get out of its slump. https://t.co/rG8TaFuT8Z #HS2",0,negative
Bank #Bailouts after the crash = £500 billion\n\n#Trident = £200 billion\n\n#HS2 = £106 billion (and counting) \n\n#Taxevasion = £70 billion \n\nCost of #FurloughScheme until October = £70 billion\n\nThere's no excuse for putting money before people.,0,negative
Aren’t there any MP’s in the UK who care enough about this to support @ChrisGPackham???\n\nOur precious woodlands and wildlife are being trashed for absolutely NO good reason. It’s wanton destruction 😰😰😰\n\n@BylineTimes #HS2 #COVID__19 @YvetteCooperMP @Keir_Starmer @WoodlandTrust https://t.co/WhICFGD1tL,0,negative
"Appalling treatment of peaceful protectors, opponents of #HS2 wanton destruction of the natural world. https://t.co/DRl1oPEqdo",0,negative
#Lockdown bill so far = £300 billion. #HS2 is costing £120 billion. That's a good start to paying off the bill. Simples #wato @lbc,0,negative
There is no excuse for hiding the nature and extent of the problems the project was facing from Parliament and the taxpayer: https://t.co/V1t56lz6Cs #HS2,0,negative
Surprise surprise hidden cost and handling of #HS2 £100 bn\nNothing for hungry children\nNothing for disabled people \nLike the #russianreportover \nLike SAGE \nDemocracy dead UK \n#r4today,0,negative
#HS2’s costs and potential delays are running out of control. Another #national #embarrassment over budget 10 times when ready. @stophs2\n@HS2ltd @HS2Parliament @countrywalking @RamblersGB @GreenAllianceUK \nhttps://t.co/nmDYw5k7cu,0,negative
"#CriticalThought\nThis 🇬🇧 Gov’ could well be a fake puppet show. They spend OUR bloody hard-earned taxes like it was FREE funding for the likes of #HS2, extra runways, 5million useless tests, etc: \nWe the sheeple, have to have a say where the money goes, that is not this Gov’ https://t.co/P7KeBvP7Y8",0,negative
"Broadly the same as #HS2? We know you love a big mega-State but no tax rises needed @RishiSunak \n\nJust cancel the victorian solution to 21st century problem, Zoom has superceded it\n\nIn fact, slash taxes &amp; create the pro-biz conditions for us to create our own Zoom, TikTok etc https://t.co/JsAudpvyvX",0,negative
"#HS2 This article misses the point, the crux is not how long DfT concealed costs, it is when they came clean to MPs. They hid the cost increase until the P1a \nbill passed &amp; the Stocktake with £30bn increase was ‘formally’ delivered to DfT 2 days later\nhttps://t.co/eKPHaGMS3W",0,negative
Completion dates 2030-2040 are too late for #HS2 to offset emissions &amp; help prevent catastrophic warming beyond 1.5 °C\n\nIn 2009 avg warming reached .8 °C \nIn 2019 1.1 °C\nBy 2030 1.5 °C \nBy 2040 close to 2 °C\n\nWhy destroy #NaturalClimateSolutions - the best chance we have https://t.co/GtrWc91bXG,0,negative
"So if correct This Shambles of a Govt now wishes to make the Public Service Workers pay for Covid19 as well as the OAP's with either frozen incomes or loss of benefits, YET #HS2 continues with the Govt fiddling #HS2 books whilst we have to pay and suffer. Something badly broken. https://t.co/pu26dtoP3T",0,negative
Utter shame on you @HighwaysEngland. Anybody who tragically supports #HS2 because it will 'help to take traffic off the road' have a word with yourself. Yet more wanton destruction of our precious natural world. If you keep building roads people will keep using them 😡 https://t.co/pPycppowuB,0,negative
"“If we could return to  1990s, &amp; the battle which consumed so much energy &amp; anger, would we turn back the clock &amp; wish HS1 away? Or is there a lesson that  - despite widespread misgivings about #HS2  - it will one day bequeath a valuable legacy that long outlives the controversy” https://t.co/pxQZarH4mj",0,negative
Time’s up on #Hs2 - please @nationaltrust @WildlifeTrusts @NaturalEngland @piersmorgan @ChrisGPackham protect our vanishing wildlife #NHSnotHS2 https://t.co/5mOvq238tn,0,negative
"Yes @RishiSunak it will be economic crisis like never seen before. We would look a lot better if it wasn't for ten years @Conservatives  austerity, corporate tax evaders, vanity projects like #HS2 #Trident @Keir_Starmer when will you wake up? Toothless opposition",0,negative
If the environmental vandalism was not bad enough #HS2 costs and delays are out of control. The damning report by MPs @CommonsPAC on project mismanagement and being misled by Government is exceptional. End this now!  https://t.co/2yWQn8PKTD,0,negative
Based on out of date information &amp; ignoring sunk funding to arrive at BCR figures &amp; there is still no need for #HS2 as if capacity needed can &amp; is provided for by tweaks to existing systems plus new signaling.\nStill no concrete cost nor is it Eco/Carbon friendly for 120yrs. https://t.co/u68BzDr7F6,0,negative
Given the absolute state of Gov finances with this pandemic wouldn’t it make sense to cancel  #HS2 ??,0,negative
"#HS2 was never going to be handled with care for the environment, because they don’t care. https://t.co/BaU7iKZEIh",0,negative
What you see here is @BorisJohnson's corrupt &amp; violent #HS2 Look at how they rush to protect the assailant &amp; completely fail to offer first aid This wasnt an accident it was an intentional criminal attack by @SIAuk believed @Ataliaservest who hold the security contract https://t.co/tUzsdFbTDA,0,negative
Yet another example of OUR nature &amp; wildlife being destroyed. In Buckinghamshire it's happening because of #HS2 - wonder what the excuse is in Devon? https://t.co/F3yIJmIHLq,0,negative
So why all the cuts too Classic Rail. #HS2 spouts totally untested statements that have little or no relationship to the TRUTH. In 10 yrs they have done nothing but lie and now destroy the English Countryside. This is the biggest Ripoff any Govt to date has pulled off &amp; we pay. https://t.co/4VR9lbmi4c,0,negative
#HS2’s costs &amp; potential delays running out of control warn MPs https://t.co/FoTlTIrUky\n#StopHS2 #NHSnotHS2 #WildlifeCrimes #Ecocide #RethinkHS2,0,negative
It seems quite clear that there is  fraud on a vast scale within #HS2 why is no-one investigating this abuse of tax payers money? @BorisJohnson @grantshapps @Andrew4Pendle @UKLabour @Conservatives https://t.co/KWQ9wyCesP,0,negative
I spent the best part of a day with a borrowed ladder taking slates off of my roof in an attempt to rescue 3 trapped birds from dying... I thus find it heart breaking to read of the continual disregard to wildlife by @HS2ltd - @BorisJohnson @grantshapps #HS2 is a disgrace.,0,negative
"This road was built to access #HS2. Just one of many. Seeing this today, reality hit home. \n\nWill it be worth it after this pandemic &amp; how expensive will tickets be? \n\nBoris’s white elephant at our expense. It’s the millennium dome all over again!  @ChrisGPackham #StopHS2 https://t.co/OKUQjThyJX",0,negative
"You gave more to the banks in the crash,&amp; you're pissing more against the wall bank rolling the white elephant #HS2 so relax,I used to think you Tories are cold hearted. But you get quite emotional when you have to help workers &amp; the poor. https://t.co/9JFyLFne01",0,negative
"You are very lucky, but 100+ Ancient Woods will be decimated by HS2 if built. Is the one you walked in under threat from HS2? I have a feeling that it is not. #HS2 People like yourself will be unable to enjoy the tranquility of any of those 100+ Ancient Woods. @NetsNot @mcahs2 https://t.co/5jvkDBaw6G",0,negative
Shame on you ⁦@HS2ltd⁩ - keep your security at bay! And to the #HS2 supporters: there is nothing you can tell me to make me accept that my tax money go in the pockets of violent thugs. #StopHS2 #NHSnotHS2 #ShutTheSites  https://t.co/Twwagc5D2b,0,negative
Once again the government have given the monkeys the keys to the banana cage . . . the previous CEO got £2 million in less than 2 years . No wonder they don’t want to stop the gravy train . #HS2 #NHSnotHS2 https://t.co/nMblkvrpdY,0,negative
Low carbon in 120 years minimum. Too late. Old tech. #Fraud #ecocide #corrupt so bored of your lies #HS2 https://t.co/CzmXvTHvuk,0,negative
Still Day 27 thinking more about the detrimental effects #HS2 will have on #nature &amp; #wildlife especially after watching all Dinky Dots Hard work &amp; love😔 How PPL can destroy habitats \n#TwitterNatureCommunity #naturelovers HELP🙏Beautiful tiny birds shouldnt rely on us 4 homes!😢 https://t.co/XW5lh9ezlH,0,negative
Pity its NOT new money but existing money already promised but not delivered.\nAlso a pity it's only £2bn when your spending well over 50 times that on #hs2 which will lose at least £20bn before its built and cost the UKplc taxpayers over £10bn a year to pay interest and run. https://t.co/cgGtnUolhx,0,negative
"Still a waste of money, even more so if phases 2a n b get shelved due to costs spiralling out of control.\n\nAnother mess of this govt's making.\n\nhttps://t.co/0IecvyGwRz\n\n#HS2\n#ToryShambles",0,negative
"What a childish response. As stupid as me saying I blame your parents for your actions. Oh sorry , you are a Goody Goody are you not. How do you know what the views of the parents are. But then, you cannot tolerate anything that upsets your High Speed Nirvana. @grantshapps ~+#HS2 https://t.co/wyG1P2ABMJ",0,negative
"Why is #Hs2 going ahead when we obviously cannot afford it?@RishiSunak @BorisJohnson @MattHancock #NHSnotHS2 Aside of course from the criminal destruction of ancient and irreplaceable woodland, this is a vanity project the country cannot afford. https://t.co/XoIFjPLkHk",0,negative
"#HS2 destroying England's green &amp; pleasant land, what a waste https://t.co/RrEgMyqs1W",0,negative
"CHALK WASHES AWAY. ANCIENT WOODLAND FELLED FOR #HS2 CANNOT BE RESTORED OVERNIGHT! \n""chalking plant names in the UK is illegal without permission or “lawful excuse” and a rebel botanist could be fined up to £2,500"" https://t.co/6NWOYE7kpJ",0,negative
"😱 #HS2 Utter waste of money, spoiling the beautiful countryside, money should have been spent on far more important issues. https://t.co/rFhLzoWhOq",0,negative
It seems quite clear that there is  fraud on a vast scale within #HS2 why is no-one investigating this abuse of tax payers money? @BorisJohnson @grantshapps @Andrew4Pendle @UKLabour @Conservatives https://t.co/z18j1OSe44,0,negative
"Both @XR4HS2 and @Greens4HS2 started in April, along with a cacophony of pro #HS2 voices. Classic PR Astro Turf. That’s your money being spent on lying to you about a waste of over £100 billion of your money. The environment and business arguments were trashed by @nef years ago https://t.co/aBl115krzk",0,negative
"#HS2 .. this has to be the law that  stops them surely?... they're risking peoples lives as well as murdering endangered species, nesting birds and destroying legally protected sites. We must all come together. Our time is now! Earth Law! We the People! https://t.co/DdQs6SSNCa https://t.co/TXvTU2KOeO",0,negative
"#NHSnotHS2 ancient woodland acts as a carbon sink and rich ecosystem, taking thousands of years to develop and now the UK only has 2% left by land coverage. #HS2 threatens 108 of these ancient woodlands and is costing at least £88 billion!! Share the video STOP HS2 https://t.co/efZQDMUUld",0,negative
I don't know why #HS2 has become such a totem for protestors on account of its impact on woodland. It's tiny compared to other threats. And we need every tool in the box to get CO2 - the real threat to habitat - to zero. https://t.co/ucL0f48jon,0,negative
Easily reduce that bill by £100bn it by cancelling the ludicrous white Elephant #HS2 https://t.co/KnzIHwy8Ox,0,negative
"A beautiful lament for all the ancient woodlands, both named and unnamed, being destroyed or damaged to make way for #HS2 https://t.co/HHvjguzlsr #StopHS2 #StandForTrees #folkmusic #ExtinctionRebellion https://t.co/GUFq9DekrO",0,negative
Despite #coronavirus pandemic they're crazily destroying internationally protected wildlife sites &amp; #AncientWoodlands @hedgehoghugh tells @kayeadams.\n#HS2 is a #WhiteElephant more absurd than ever because while we're building it we're realising we don't need it.\n@BBCCountryfile https://t.co/2oskNvM6KN,0,negative
#HS2 requires massive amount so water we simply do not have  The idiots running this country don't care as they pass the responsibility buck every single time https://t.co/bESrFek6f9,0,negative
#HS2\n “The heart has been ripped out of these irreplaceable woods in prime breeding season.”\n\nFor a massively expensive white elephant\nhttps://t.co/cLjm2OS7qH,0,negative
#HS2 This scheme should be scrapped. It's not fit for purpose. The UK will need the money this is going to cost for far more important things. This should never have been allowed. Improve the trains and services already in place. Stop pandering to the rich!!!!,0,negative
True Greens know that we only have 10 years to start to turn climate change around. #HS2 won't be ready for 10 years &amp; won't be Carbon neutral for 120 years - HS2's own figures. And we need to be preserving tree cover &amp; natural habitats not destroying them. #StopHS2 #GreenParty https://t.co/0tRsYYUoC4,0,negative
"#Rishi what I can't understand is the amount of tax payers money you're wasting on #HS2 Money that should be used for #taxpayers in a desperate financial situation, Still you choose to ignore #newstarterfurlough. We don't need your train line we need financial support @RishiSunak",0,negative
"UK\n£14 billion pa on #DFID [wasted on despotic regimes]\n£107 billion on #HS2 [a white elephant, no economic case]\n£300 billion on #Covid19 [outcome no different to Sweden’s]\n£1000 billion on #NetZero [uncosted, will make zero difference]\n\nALL of this waste should be scrapped!",0,negative
"There is no excuse for the barbaric treatment of our ancient woodlands, wild creatures, and the caring, upstanding humans who are trying so hard to stop #HS2 #StopHS2 @HS2Ltd https://t.co/tGCPbCHQgR",0,negative
#HS2 say they're only taking a 'small fraction' of our precious Ancient Woodland. That is like cutting a 'small fraction' from the Mona Lisa &amp; putting her into a cheap wooden frame. 60000 replacement saplings have already died. It can't be done #NHSnotHS2,0,negative
The biggest example of corruption at the heart of our Parliament\n#HS2 https://t.co/JIY2cFKRri,0,negative
#HS2 waste of money that could be better spent rather than pouring money into the pockets of the wealthy &amp; globals https://t.co/zDpcsF23jH,0,negative
"#HS2 #environmental staff “watch a tree for 20 minutes &amp; if a bird doesn’t fly out they chop it down. That’s like saying if we watch someone’s house for 20 minutes without the curtains moving we can knock it down, 👶 and all &amp; burn the contents.”\n\nI paraphrase. #ShutTheSites https://t.co/82BxVoMe8I",0,negative
#HS2 has never made sense In the pandemic it's even more insane Why are we still forging ahead breaking every law in the country? Because were economically shackled to the hilt to #China It's their project &amp;  we're the puppets They are doing the same thing all over the world https://t.co/QN9tEWfAJx,0,negative
"HS2 Will:\n\n-Destroy 108 ancient woodlands and over 700 special wildlife sites.\n-Pollute an aquifer providing 2 million people with drinking water.\n-Cost over £100 billion.\n- Cost tax payers at least £3,375 each.\n\n#NHSnotHS2 #StopHS2 #Ecocide #HS2",0,negative
#HS2 caring for wildlife ..lies carbon neutral..lies..and £56 BILLION other lies!  This dear latest casualty of HS2 along with all the other illegal ecocide already commited ⁦@katemacrae⁩ ⁦@UKParliament⁩ ⁦@EnvAgency⁩ ⁦@Keir_Starmer⁩ ⁦@Coldwar_Steve⁩ https://t.co/MnS78XcrT7,0,negative
"Given massive pressure on national finances, the public won't trust the official cost of #HS2\nhttps://t.co/efEs2EDpFU",0,negative
"#AskRishi  Why are you still spending so much on #HS2, when the return on investment is so poor,  the business case is undermined by videoconferencing, and the public-sector-finance outlook is now appalling?",0,negative
"#HS2 When the fraud details come out, They will try to pin it all on Kelly &amp; she will retire with nice pension &amp; stay stum. This can’t be allowed, it is malfeasance in public office to the tune of £30bn. If she does not tell full story her pension should be revoked &amp; face prison",0,negative
"👇 and yet they ploughed ahead with it anyway,during our lock down , when no one could be there to protect ancient forests &amp; the animals that peacefully lived there.Paying security firms &amp; police to protect their barriers in order to hide their Ecocide crimes #HS2 #Stophs2 https://t.co/gZoAPzAxwh",0,negative
And sorrow and frustration when its being torn to shreds an ecinomy busting #HS2 white elephant project. Thats why we want to save our precious woodland https://t.co/j7f7XQhcLJ,0,negative
"This is the future, not centuries old tech that #HS2 is based on, an energy wasting slow white elephant #StopHS2 now and save £600bn https://t.co/g8b22nsEPI",0,negative
The government are allowing lies &amp; malicious #HS2 planning or sheer incompetence to be accepted &amp; swept under the carpet- how many more times will we hear that its all under control - the out of control gravy train must be derailed now and Money used for #Covid_19 @RobBAylesbury https://t.co/tIUXI3mhsb,0,negative
"I’ve got several questions for Mark Thurston, Boss of #HS2 \n\n1. What is it going to cost and why don’t you know after 9 years of design and spending taxpayers money? \n\n#wakeuptomoney @bbc5live https://t.co/E7SNkgOu1L",0,negative
#HS2 stinks of corruption. Waste of money. Damage to environment.\n\n(People who live in SW are sooo happy to pay for HS2. We are as well as cut off - and we have to pay for this rubbish project). https://t.co/338hbMld53,0,negative
It's rather sad news that most of the #trees planted as part of #HS2 are dead. We can't do anything about those but please help us water the #newtrees in #WalthamForest!  https://t.co/6FNkEhXlU2,0,negative
"So @MarcusJBall you want to take @BorisJohnson to task for lying about a trifling £350 million in the hope of thwarting his leadership chances?\nThink on - BJ is the man who, given the chance, would like to scrap #HS2 and save UK taxpayers £100 BILLION.\nAnd #HS2 have told WHOPPERS",0,negative
#HS2 do not have formal notice to proceed and first £27 billion withheld - so why are they disgracefully continuing to destroy swathes of beautiful countryside and how are they paying contractors? \n@CherylGillan @BorisJohnson @ anybody?\nToday it’s Berkswell. \nI don’t understand.,0,negative
"Once again 228 NorthBound #WellsHouseRoad bus stop has been closed down by @HS2ltd @TfL &amp; @EalingCouncil, leaving elderly &amp; disabled isolated. This is a repetitive fight that #HS2 ignores because they JUST DON'T CARE. @ForumOon @NoNW10dump @oldoakparkroyal @Hitesh_T @SteveDW3 https://t.co/PPhrO31Aay",0,negative
"Thanks to a boost in direct action support from #ExtinctionRebellion the utterly pointless #hs2 robbery of over £100 billion of our money that makes no business or environmental sense, is finally being slowed down. Shame on you @Andrew_Adonis @HS2ltd https://t.co/QsB3DcL5N8",0,negative
"Nobody needs HS2. It will cost £60-70billion Minimum. For what? A few minutes off existing times. Big deal. Ticket prices workers will not be able to afford. Pointless. We’ve more pressing priorities. #uk\n\n#HS2 will 'short change' the the North, say peers https://t.co/EdzRC9lGIs",0,negative
MPs drawing ranks cos one of them could lose their fortune if its proved they lied.....good.....time these people were held accountable if they deliberately lie like the lies they told on #hs2 #NorthernPowerhouse! #ToryLeadership #ToryLeadershipContest https://t.co/0r8FcsbzYq,0,negative
Sunk cost fallacy again. 2 billion on assets can be sold. Don't wait for more to be wasted #HS2 \n@DominicRaab https://t.co/1oRb902OYz,0,negative
This is really scary sh*t from #hs2 &amp; #failinggrayling China style persecution of an innocent person. All the way to High Court &amp; the threat of asset seasure. What next from these scum? https://t.co/UO2TPM4ViJ,0,negative
"Dear Teachers and Parents.....when you are wondering why your pay rise is so small or why you don’t have money for books, pens or paper......the @educationgovuk shelled out the cash on a PR project to sell the Country #hs2 https://t.co/fZcQtfF3qN",0,negative
Britain needs every scrap of wildlife and every penny it's got to mitigate #ClimateCatastrophe .  Please sign petition.  Stop #HS2!\n\nhttps://t.co/GdV6kQzz6f,0,negative
"Just lost any chance of my vote in leadership contest.\n\nYou’ve just shown yourself incapable of making evidence-based decisions, financially profligate, blind to the human and environmental damage #HS2 would cause, and in the pocket of lobbyists and crony capitalists. https://t.co/iY1Y4gzsCg",0,negative
LETTER: #HS2 is going to be a £56 billion white elephant https://t.co/DOLCHJqg0K,0,negative
LETTER: #HS2 is going to be a £56 billion white elephant https://t.co/DOLCHJqg0K,0,negative
#HS2 is a colossally expensive white elephant. It’s time to scrap it - Andrew Vine https://t.co/DfgnpDvvwD #StopHS2,0,negative
Why is it when @HS2Ltd is challenged on anything they fail to answer. Maybe it is that they don't have an answer to their incompetence or are too embarrassed. This video is just a miniscule window into the way #hs2 can't get its act together.Maybe because its your money it wastes https://t.co/cu2G2nJc7G,0,negative
Stop this hideous vanity project of Osborne's #HS2 is a disgusting destruction of #AncientWoodland that cannot be replaced..... https://t.co/43pTcz0Lsg,0,negative
I Challenge @HS2Ltd to prove these wild unsubstantiated statements that are the Hallmark of #hs2. Since March 2010 it has made wild statements most of which have proved to be inaccurate or just plain lies. If HS2Ltd are so sure then please release 2015/16/17/18/19 BCR figures. https://t.co/bpDv0cTajP,0,negative
"Not only do @HS2Ltd think this is true, they then planted 36,000 saplings last year to prove it..... and then let every...single....one....of....them....die......\n#HS2 destroys 100+ancient irreplaceable woodlands, countless SSis and decimates barn owl population along the route https://t.co/uXgeOk2RmJ",0,negative
So out of touch with the #Public. What an arrogant fool.\nStop the Misery - Cancel #HS2. It ain't clean and ain't green https://t.co/DIK8P3UupQ,0,negative
I can't believe there's that can be done to stop #HS2 dreadful waste of public money!,0,negative
"People in the #NorthernPowerhouse ask why London gets all investment .....this is a classic example! A train that does nothing for North for 20 years, starts building in London! Oh wait....we don’t have enough cash! @BBCNWT @MENnewsdesk #hs2 https://t.co/BMlU9vBeDc",0,negative
"The rich get richer #RichList, money is thrown at #BrexitShambles #hs2, politicians continue to fend for themselves #expenses and the country deteriorates through lack of considered investment. https://t.co/YpsEcbysrp",0,negative
""" #HS2 will never, even on paper, be able to cover its costs, unless all kinds of dubious taxing and punitive surcharges get attached to rival options. ""\n\nhttps://t.co/VnbIDNgGbf",0,negative
#HS2 is going to be a £56 billion white elephant https://t.co/PThu79uM4A,0,negative
"#hs2 will hang a carbon emissions albatross round our children's necks. Do these youngsters know it won't be carbon neutral for 120+yrs,  its ultra high speed needs 1/2 a power station, it decimates barn owl population along the route and destroys irreplaceable ancient woodland? https://t.co/tSdUFavz4L",0,negative
"#BritishSteel WTAF!!, 10x£m lost EVERY week to #EU because #TheresaMay did not get us out on #March29th AS PROMISED. #HS2 has cost 10x£m already, and will cost £BILLIONS to build, in this context #Parliament should force #ConservativeGovernment to sign the bloody cheque now £30m",0,negative
Why should I pay my taxes @10DowningStreet @theresa_may @michaelgove @PhilipHammondUK @DefraGovUK when you can't even properly fund @NaturalEngland? How about you take the money for #HS2 #Trident and the other pointless projects and actually use it for something that matters😡 https://t.co/52GzEerdGG,0,negative
Is there a greater folly than #HS2? Apart from the fact it’s a monumental waste of money to get folk to London 10 minutes earlier the effect its having on the land it’s route will scar is horrific.,0,negative
And here's the truth about #HS2 and an example of why most people believe it's a waste of good trees! https://t.co/FComODGDuS,0,negative
"#NettingTrees #Environment #RSPB #HS2 #Housing #Wildlife\nDebate\n""The RSPB says that, over the last 50 years, we have lost over 40 million birds in the UK....We cannot keep trying to squeeze nature into smaller and smaller spaces or demanding it fits in with our planet""\n\n1.",0,negative
I can’t think of one possible reason why I would need to be in London 20 minutes earlier. What a colossal waste of money #HS2 #bbcqt,0,negative
Despicable. Is #BucksCountyCouncil about to take money from #HS2 to allow dumping of waste in #ThorneyPark lake? https://t.co/UrqXOXV8aI,0,negative
In a stunning blow for #NorthernPowerhouse Head of National Audit Office calls for #hs2 to be scrapped after #Birmingham! Northern politicians will blame Government but the fact is they have been warned since 2012 #hs2 is a disaster for #northernrail! North left with nothing! https://t.co/Mi3mjXvX3B,0,negative
